id,TtlPrc,UntPrc,Year,Elvt,RmNum,HllNum,KchNum,BthNum,Lat,Lng,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst,TrfV,AgrPct,DstPct,HppPct,SadPct,FeaPct
101102048447,3500,57491,1983,0,2,2,1,1,39.8835100646106,116.476097765336,54,420,6,652,94,518,30,558,100,146,51,311,0,14,8,33,26,16
101102048710,3200,62016,2011,1,1,0,0,1,39.9934386375276,116.341920323684,43,373,9,669,100,378,24,470,100,102,47,393,0,13,8,32,24,21
101102048893,3530,44192,2011,1,2,1,1,1,39.7701419707489,116.196013885752,24,413,9,414,1,384,0,1000,53,275,10,437,0,0,0,30,50,20
101102048976,6190,37960,2012,1,4,1,1,2,39.7404186525028,116.131641055991,49,308,8,568,46,582,19,578,98,304,38,504,0,13,7,31,26,20
101102048993,7700,89028,2006,1,2,1,1,1,39.9935931175272,116.487763433773,48,369,18,404,93,543,33,742,100,127,46,273,0,11,9,36,19,22
101102049131,7700,69065,2003,1,2,2,1,2,39.9454491240872,116.441725760573,53,329,17,714,100,270,40,578,100,28,45,201,48.08837963,13,8,34,22,20
101102049166,3850,47946,1986,0,3,1,1,1,39.9380889941342,116.166313579879,30,443,8,539,69,461,17,528,72,102,30,419,0,15,7,33,24,19
101102049227,3300,36169,2010,1,3,1,1,1,39.932556643065,116.61575749904,27,376,5,630,37,464,8,574,100,114,45,402,0,11,9,34,24,20
101102049373,4500,36224,1995,0,4,2,1,1,39.904402099556,116.225890445454,50,312,7,456,68,518,21,593,100,210,17,524,0,12,8,37,21,20
101102049399,4800,69045,2002,1,1,1,1,1,39.9992783087555,116.427814092107,51,372,17,639,100,441,21,499,100,125,51,407,0,11,8,38,24,17
101102049511,5700,55497,2000,0,3,1,1,1,40.0464759399526,116.423011096884,33,411,21,527,58,353,19,483,100,90,54,328,26.11657407,11,8,38,23,18
101102049596,9200,68209,2000,1,3,2,1,1,39.9048775488923,116.456210966566,25,573,9,738,87,467,25,608,100,238,39,516,0,12,8,37,21,19
101102049670,3350,70084,2009,1,1,1,1,1,39.9008457048423,116.509349315432,41,409,21,615,69,584,9,643,100,115,50,192,0,11,7,37,23,19
101102050288,5350,83204,1993,1,2,1,1,1,39.9610384895607,116.365706023486,17,524,17,506,100,292,21,469,100,147,34,255,0,10,8,37,27,16
101102050421,4500,71954,1991,0,2,1,1,1,39.9886357706752,116.482112424674,51,383,12,613,100,189,37,315,100,180,51,457,0,13,9,35,21,20
101102050535,5600,85890,1985,1,2,1,1,1,39.9133562587228,116.278276387998,51,361,13,689,73,555,43,519,100,126,36,525,0,12,11,37,18,19
101102050548,13600,129759,2004,1,2,1,1,2,39.9031742737436,116.387116489435,41,468,60,380,77,450,26,553,100,264,35,381,32.21731481,11,11,31,21,24
101102050670,2700,37668,1970,0,2,1,1,1,39.849306578025,116.298663233919,41,345,11,656,79,483,23,505,100,229,50,375,0,15,6,32,26,19
101102050871,2350,47620,1999,0,1,1,1,1,39.8455984339215,116.388621685656,42,334,15,605,74,520,25,483,100,158,45,343,0,11,8,40,22,16
101102050935,9000,34535,2003,1,4,1,1,3,40.0672545216201,116.424665593277,37,328,19,332,76,485,28,533,100,155,57,316,0,13,9,35,21,21
101102050955,4700,46860,2001,1,2,1,1,1,39.8966577585473,116.262371797316,33,447,7,393,55,442,13,529,98,95,29,304,0,11,7,34,27,18
101102050956,9600,110168,2003,1,1,1,1,1,39.9241948491586,116.462219695292,54,454,30,351,90,381,46,451,100,75,69,421,36.80652778,14,9,32,22,20
101102050968,4100,73994,1981,0,3,1,1,1,39.9546418913237,116.464213766439,40,401,17,578,83,514,21,587,100,82,43,263,0,14,9,33,23,18
101102051046,3200,40176,1994,0,2,1,1,1,40.1398331841846,116.649451536464,51,366,7,529,75,482,18,472,100,295,43,502,0,12,8,31,23,23
101102051112,2820,59784,1995,0,1,1,1,1,39.8883104801247,116.487997101901,39,411,8,610,100,404,12,507,100,274,37,496,0,12,8,39,20,18
101102051255,6880,59936,2010,1,3,2,1,2,40.1175047472863,116.559768500706,50,430,1,141,43,508,2,641,61,176,10,573,0,15,7,38,22,15
101102051414,4990,48970,2000,0,2,2,1,1,39.9091232497521,116.68440553001,28,417,5,818,53,536,8,470,83,257,25,592,0,11,10,21,29,27
101102051476,3900,36887,2010,1,2,2,1,1,40.1008039387814,116.72247118108,15,550,0,1000,0,1000,0,1000,3,485,0,1000,0,0,0,0,0,100
101102051495,5900,68733,1996,1,2,1,1,1,39.9943726334627,116.441282446804,33,422,10,351,100,400,15,588,100,218,29,338,0,14,7,32,26,19
101102051790,8250,93305,2010,1,2,1,1,1,39.895304632678,116.47840780826,49,451,2,652,76,555,29,625,100,297,53,442,35.51027778,11,9,39,20,18
101102051817,5750,63347,1998,1,2,2,1,1,39.9911616675577,116.475653885634,51,277,13,648,100,278,38,468,100,86,48,299,0,13,8,36,22,19
101102051828,3190,37860,1994,0,2,1,1,1,39.7344158637142,116.340818737027,52,286,11,674,83,452,35,255,100,178,65,482,0,12,8,33,26,19
101102051881,9215,95771,2004,0,3,1,1,2,39.9104911174692,116.385197763662,51,370,34,486,79,499,27,380,100,234,53,471,45.9874537,13,11,28,21,24
101102051906,5250,69161,2005,0,2,1,1,1,40.0433693060662,116.424566804824,41,423,29,540,66,459,20,506,100,182,59,371,0,14,8,32,26,18
101102051963,4060,40994,2005,0,2,1,1,2,39.9493996924823,116.110833558752,41,344,20,580,58,492,18,571,73,300,16,701,0,13,11,31,27,14
101102052158,8500,115333,1996,0,3,1,1,1,39.9972437451426,116.342455518836,46,336,7,485,100,230,22,444,100,91,42,244,34.13273148,13,8,31,28,17
101102052185,5960,62455,2006,1,2,1,1,1,39.906246898906,116.519119782023,32,399,34,511,66,473,6,649,100,277,48,513,0,10,6,40,23,20
101102052271,6300,53549,2010,0,2,2,1,1,39.8160371655323,116.219620649384,21,413,1,222,20,630,5,560,25,468,17,626,0,7,6,33,29,22
101102052277,3850,60688,1995,1,1,1,1,1,39.8673124627947,116.43212738686,53,434,12,595,87,444,29,545,100,224,55,465,31.9525463,11,7,34,25,20
101102052307,1790,38973,2009,1,1,0,0,1,39.9301600394813,116.509006014507,37,297,20,600,90,385,29,460,100,102,45,300,0,10,8,46,19,15
101102052338,3980,44998,2015,1,2,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102052367,6800,59436,2008,1,4,0,0,1,39.9967375383634,116.488369305806,45,447,23,479,76,642,19,669,100,54,58,353,0,11,9,36,19,22
101102052419,4300,48212,2013,1,2,1,1,1,40.1351011449276,116.431274038846,18,383,0,1000,19,530,1,857,53,365,23,550,0,17,5,34,26,17
101102052431,11600,78751,2003,1,3,2,1,2,40.0105701270735,116.432588816757,31,523,5,488,26,496,6,712,83,263,13,500,34.06782407,10,8,28,19,32
101102052475,12000,54728,2008,0,5,1,1,2,39.7656384313626,116.332902586805,52,385,11,836,49,578,7,597,83,397,23,662,0,11,8,41,20,17
101102052645,9000,56530,2010,1,4,0,0,3,40.003789400217,116.484695103321,45,298,10,463,81,372,31,386,100,30,57,212,0,12,8,35,21,22
101102052668,4350,66514,1995,0,2,1,1,1,39.9356381489697,116.269625154377,32,308,4,625,23,460,16,369,82,94,17,411,0,15,7,34,25,17
101102052731,2080,39870,2011,1,1,0,0,1,40.0637947064075,116.417735178844,22,415,20,440,70,534,21,484,100,112,55,248,0,12,7,35,25,19
101102052831,5300,36215,1998,0,2,1,1,2,40.1084606985228,116.43723080509,28,284,1,323,2,330,3,416,18,439,10,324,0,27,0,18,45,9
101102052850,2550,29891,1998,0,2,1,1,1,39.7382448606421,116.132110751197,50,190,7,529,62,616,23,500,100,230,42,417,0,13,7,31,26,20
101102052880,8500,131906,1980,0,3,1,1,1,39.9243476094581,116.429358661777,35,484,36,361,97,423,80,617,100,229,50,430,0,12,8,33,23,21
101102052955,7500,37712,2003,0,4,2,1,2,39.967654553025,116.13028325284,15,534,4,622,30,381,2,723,30,517,7,433,0,9,13,18,40,18
101102053051,12500,77640,2004,1,3,1,1,2,39.9301994256506,116.522763861629,43,336,18,447,89,400,20,590,100,111,55,257,0,15,6,42,19,15
101102053067,3600,39323,1996,0,2,2,1,1,40.1084606985228,116.43723080509,28,284,1,323,2,330,3,416,18,439,10,324,0,27,0,18,45,9
101102053080,3270,47955,2015,0,1,1,1,1,40.3195076442881,116.641795903823,50,185,12,381,74,500,27,567,100,132,57,219,0,0,0,0,0,0
101102053081,4200,76601,2003,1,1,0,1,1,39.933454909794,116.462595367554,54,424,28,528,89,333,45,547,100,55,64,503,24.455,12,12,28,21,24
101102053143,10500,68673,2003,1,2,1,1,2,39.9115842263666,116.447147402631,21,542,20,621,73,457,11,486,100,97,38,286,0,11,6,30,37,13
101102053148,4600,69719,2003,1,1,1,1,1,39.8754564641133,116.379149276833,51,355,48,524,84,444,22,498,100,173,48,422,0,10,7,37,21,22
101102053150,5150,56706,2009,1,2,2,1,1,39.8516610826694,116.566704864616,20,542,2,588,29,209,8,360,68,145,16,351,0,10,6,31,18,33
101102053422,4700,77867,2002,1,1,1,1,1,40.0174835101239,116.357236280816,31,501,4,459,100,507,12,459,93,146,38,262,0,14,7,33,26,17
101102053528,6080,89981,1989,1,3,0,1,1,39.8891424009065,116.36201748674,51,279,20,656,77,492,27,545,100,252,36,531,0,12,12,31,23,20
101102053633,5850,61431,2001,1,2,1,1,1,39.8725333795186,116.450101020368,27,479,5,695,71,647,25,647,100,136,52,375,0,13,8,35,25,17
101102053635,4100,40732,2006,1,2,1,1,1,39.8054714571341,116.347472370058,36,285,12,683,26,512,8,546,100,117,40,415,0,13,7,33,22,23
101102053645,4300,44253,2008,0,2,1,1,1,40.0900578874838,116.32177914276,47,295,5,506,100,568,29,512,100,245,33,405,0,11,7,34,28,18
101102053723,3050,61282,1990,0,2,1,1,1,39.8688539121538,116.368437832525,31,561,7,547,95,559,34,532,100,258,35,381,26.81458333,15,9,31,24,19
101102053800,6300,52431,2006,1,2,1,1,1,39.9231960669667,116.511622657186,32,368,11,519,80,485,26,526,100,133,54,352,0,10,8,38,22,20
101102053941,4000,52220,1999,1,2,1,1,1,40.0464759399526,116.423011096884,33,411,21,527,58,353,19,483,100,90,54,328,26.11657407,11,8,38,23,18
101102054038,16600,80435,2007,1,4,1,1,3,40.0147686582584,116.419795417379,53,358,6,509,67,541,16,620,100,213,24,573,28.24259259,13,7,33,28,17
101102054092,9800,58539,2009,1,3,1,1,2,39.8577589901911,116.422183609289,53,532,2,692,78,428,16,594,100,251,50,453,0,13,11,33,24,18
101102054180,2620,43093,1989,0,2,1,1,1,39.9364878214283,116.116820709281,50,332,6,607,69,428,14,498,95,75,43,355,0,16,8,29,27,18
101102054270,4640,47944,2002,1,2,1,1,1,39.753392134449,116.342655369354,52,312,11,577,88,516,35,474,100,197,29,457,0,10,8,33,22,25
101102054287,7100,49993,2014,1,4,2,1,2,39.7650956626326,116.223195846026,51,463,1,834,23,445,4,648,67,252,21,658,0,12,8,34,32,11
101102054334,4640,47944,2002,1,2,1,1,1,39.753392134449,116.342655369354,52,312,11,577,88,516,35,474,100,197,29,457,0,10,8,33,22,25
101102054368,12000,73507,2004,1,3,2,1,2,39.9301994256506,116.522763861629,43,336,18,447,89,400,20,590,100,111,55,257,0,15,6,42,19,15
101102054502,1380,35807,2012,1,1,0,0,1,40.0525088362553,116.188521731239,22,513,8,399,23,553,1,519,60,371,10,629,0,9,15,40,21,12
101102054603,6700,69829,2001,1,2,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102054845,4600,57826,2000,1,2,1,1,1,39.9110019842646,116.253400873832,51,387,52,154,85,482,16,403,75,230,15,587,0,12,7,31,31,16
101102054888,2500,46529,1998,0,1,1,1,1,39.9333048593011,116.695305742441,39,493,6,642,21,596,5,582,67,233,19,575,31.61027778,15,7,32,28,15
101102055098,4160,41974,2004,0,2,1,1,1,39.9541145774785,116.111528162708,42,334,19,587,43,535,10,440,69,378,12,583,0,13,9,33,18,24
101102055099,7200,62468,2000,0,3,2,1,2,39.9251791196173,116.26419438284,45,351,7,527,57,581,27,523,89,252,19,520,0,11,8,33,26,20
101102055104,6000,74720,1997,0,2,1,1,1,39.9713955181844,116.461813862421,35,388,18,681,82,482,15,607,100,234,54,400,0,16,10,33,21,18
101102055223,12500,60068,1999,0,4,2,1,3,40.0908506107998,116.305546161228,20,664,1,341,59,821,9,632,73,401,14,704,0,12,10,31,30,15
101102055272,4360,43453,2004,1,2,1,1,1,40.0836475277804,116.423634038518,43,416,3,572,70,501,22,514,98,373,32,419,18.46564815,6,2,43,34,13
101102055376,4400,54074,2005,0,2,1,1,1,39.9484034122381,116.233208191257,3,196,1,580,6,606,2,925,14,483,6,755,0,11,8,34,24,20
101102055569,16000,88875,2005,1,3,1,2,2,39.9749408297504,116.490303901942,39,509,10,662,85,463,31,564,100,247,39,293,0,14,10,33,22,19
101102055587,6850,72510,2005,1,2,1,1,1,39.9062540846581,116.491827563731,33,441,7,535,72,539,17,656,100,52,45,243,0,14,7,35,23,18
101102055589,3850,45434,1995,0,3,1,1,1,40.0790547768383,116.372978951031,34,446,2,688,41,624,14,358,72,277,33,428,0,13,8,37,23,17
101102055824,5750,57466,1998,0,2,2,1,1,39.839111147668,116.306145997546,22,525,11,603,58,518,6,552,91,213,22,458,0,11,8,34,25,20
101102055832,4800,41642,2000,0,3,2,1,2,40.0864626378112,116.337100882284,50,322,14,422,70,575,40,443,100,200,43,351,0,11,7,35,26,18
101102055880,2850,43833,2004,0,1,1,1,1,40.1129178382781,116.422326356322,19,500,1,654,11,316,9,336,68,258,14,349,0,10,4,47,15,21
101102056223,8750,127552,1989,1,2,1,1,1,39.9664696789639,116.381419652382,27,462,10,606,100,338,30,549,100,259,33,521,0,15,7,35,22,19
101102056310,5380,60498,2005,1,2,1,1,1,40.0450066772894,116.430531676478,39,441,22,535,64,520,13,516,100,272,46,410,0,14,8,32,25,19
101102056329,2880,48436,2013,1,3,0,0,2,40.0985786135689,116.543164858558,25,571,4,445,28,464,8,588,60,278,16,584,0,12,9,38,22,17
101102056416,4850,75463,2012,1,1,1,1,1,40.0496189041909,116.351605776439,38,489,9,558,92,436,13,484,78,341,19,570,0,12,7,30,26,22
101102056540,15000,70632,2005,1,3,2,1,2,40.0011578185471,116.48191961238,52,381,21,626,86,381,38,432,100,185,63,449,0,11,10,38,19,20
101102056557,9000,41571,1999,0,3,1,1,4,40.1100231662775,116.55833938647,50,300,0,1000,30,482,12,706,73,280,16,643,0,15,3,35,19,25
101102056590,4500,46426,2004,0,2,2,1,1,39.9548457575969,116.561069614491,21,473,5,558,28,349,4,317,76,169,10,457,0,7,5,46,22,17
101102056722,4550,66009,2006,1,1,1,1,1,39.846230220297,116.327839680358,19,737,0,1000,85,300,9,460,100,106,35,465,0,14,7,33,26,17
101102056726,5000,43156,2012,1,3,1,1,1,39.7624652357932,116.319908720671,50,255,1,354,42,430,7,472,77,261,20,516,0,13,7,29,30,18
101102057032,3050,36792,2008,1,3,0,0,1,40.0607737221785,116.417641216088,26,498,24,608,68,508,20,516,100,77,56,269,0,12,7,35,25,19
101102057216,3590,23716,2005,0,3,2,1,2,39.7149899600083,116.079616847602,17,644,1,976,11,611,0,1000,23,503,2,583,0,0,0,0,0,0
101102057451,3700,40469,2008,1,2,1,1,1,39.8414289816798,116.247470370449,39,251,2,176,32,328,3,256,66,188,12,240,0,9,6,25,22,35
101102057531,9800,104971,2012,1,2,2,1,1,39.9984038359163,116.47307822455,52,326,11,408,92,388,23,518,100,158,53,294,0,12,9,36,21,19
101102057542,4800,57568,2001,1,2,1,1,1,39.9163920810497,116.513779170715,35,635,15,514,69,627,12,528,100,112,55,342,0,12,7,38,25,16
101102057586,5700,64139,2008,1,2,1,1,1,40.0448191877751,116.221815815203,11,413,0,1000,21,545,5,479,59,528,10,527,0,26,10,26,10,26
101102057594,6000,67182,2014,1,2,1,1,1,40.0713729815242,116.315500740924,23,336,0,1000,15,432,6,403,55,304,14,468,0,13,7,31,26,20
101102057752,4950,61667,2000,1,2,1,1,1,39.8694931218639,116.37665741867,48,537,11,702,74,419,24,613,100,294,48,391,0,13,9,33,24,18
101102057775,11000,88177,2011,1,2,2,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102057803,7900,88904,2010,1,2,1,1,1,39.895304632678,116.47840780826,49,451,2,652,76,555,29,625,100,297,53,442,35.51027778,11,9,39,20,18
101102058036,4380,69957,2003,1,1,1,1,1,39.9041432349581,116.486775291424,35,468,9,598,82,437,20,546,100,170,47,370,0,14,8,31,27,18
101102058249,4750,50238,2002,1,2,1,1,1,39.9010297616699,116.28498583814,48,495,4,831,33,576,20,587,94,359,26,561,0,12,7,32,26,21
101102058270,3530,91952,2004,1,1,0,1,1,39.9581100417371,116.37617265978,51,331,15,629,100,523,24,563,100,211,35,425,0,12,8,29,28,20
101102058391,12600,93535,2003,1,3,2,1,2,39.958575353663,116.277036773106,28,566,3,567,34,504,11,532,66,178,10,538,27.09092593,11,9,35,25,17
101102058403,6300,52902,2001,1,3,1,1,2,40.05805001011,116.317670632917,33,372,2,207,31,466,5,194,66,112,14,453,0,12,8,33,23,22
101102058464,3800,37751,2013,0,4,0,0,1,40.0848558304205,116.549340610125,14,553,2,830,5,542,1,222,22,503,4,677,0,9,13,38,20,18
101102058652,6350,63756,1996,1,3,1,1,1,40.0433301664385,116.343285766924,45,228,16,645,82,350,25,558,100,162,36,487,0,12,7,31,30,19
101102058790,4800,69405,2006,1,2,1,1,1,40.0462883711083,116.427745833464,33,463,23,412,64,541,23,578,100,185,56,335,33.68611111,11,8,33,27,19
101102058890,4800,99959,1990,1,1,1,1,1,39.9425372601772,116.440748587433,53,473,15,557,100,339,50,675,100,166,54,419,0,13,9,34,22,20
101102058958,7200,40009,2003,1,4,3,1,2,39.8238612692955,116.340855589112,21,465,0,1000,22,334,9,247,87,228,30,500,0,14,8,30,25,21
101102058962,11700,94899,2005,1,2,2,1,2,39.933704889684,116.268777174637,36,284,8,700,32,375,25,484,92,187,22,472,40.39787037,12,8,33,26,19
101102059234,3850,69133,1987,0,2,1,1,1,39.9734596440278,116.446939872499,52,272,32,596,75,478,23,447,100,182,50,312,28.03777778,12,8,35,23,20
101102059257,5100,74638,2007,1,1,1,1,1,39.967711679594,116.437442541986,52,453,11,595,82,420,35,463,100,175,28,536,34.24180556,11,9,30,21,26
101102059284,1750,32360,2011,1,3,0,0,1,40.0637947064075,116.417735178844,22,415,20,440,70,534,21,484,100,112,55,248,0,12,7,35,25,19
101102059346,7200,89698,1992,0,3,1,1,1,39.9028244029013,116.370072894977,33,336,33,483,99,430,42,541,88,176,38,382,0,12,10,32,25,18
101102059374,2000,34850,2008,1,2,0,0,1,40.0519693424769,116.42199506125,30,388,20,621,59,511,16,583,100,246,49,369,0,11,8,32,30,17
101102059445,3400,74578,2006,1,1,0,1,1,39.9041432349581,116.486775291424,35,468,9,598,82,437,20,546,100,170,47,370,0,14,8,31,27,18
101102059528,5390,54616,2001,1,2,1,1,1,39.9237822030549,116.5223374378,50,285,16,634,79,441,24,698,100,124,53,262,0,11,10,37,19,21
101102059566,2980,34261,2003,0,2,1,1,1,39.9363837789752,116.093957576424,13,433,2,453,6,709,0,1000,31,187,4,242,0,13,7,34,23,20
101102059607,6250,62840,2007,1,2,1,1,1,39.9272494169221,116.535327266051,40,512,8,655,66,573,31,606,100,223,43,450,0,13,6,30,26,22
101102059650,12280,122997,1990,1,3,1,1,2,39.9203889073451,116.420910422923,54,364,51,374,100,330,75,309,100,122,76,429,0,12,9,33,22,21
101102059694,12000,60000,2002,0,3,2,1,2,39.7545905574191,116.546747237152,50,465,5,638,44,532,1,563,68,471,20,667,0,12,8,36,24,18
101102059739,7900,68996,2013,1,3,1,1,1,40.0985786135689,116.543164858558,25,571,4,445,28,464,8,588,60,278,16,584,0,12,9,38,22,17
101102060048,16000,124504,2007,1,2,2,1,2,40.0147381647702,116.391831805548,12,807,55,498,57,473,0,1000,60,320,6,639,0,9,11,35,17,26
101102060163,10800,82374,2012,1,3,2,1,2,40.056714083653,116.430263212486,20,478,0,1000,38,549,7,676,78,613,11,818,0,13,10,33,26,15
101102060295,4650,48902,2005,1,2,2,1,1,39.8973490324365,116.236950187062,46,315,1,229,36,441,7,218,71,216,11,398,0,11,12,41,18,15
101102060393,4350,87526,1998,1,1,1,1,1,39.9792443947169,116.362342786521,26,486,18,425,100,140,16,562,93,227,26,420,45.21694444,14,7,28,32,17
101102060528,7100,62009,2013,1,2,1,1,1,40.0985786135689,116.543164858558,25,571,4,445,28,464,8,588,60,278,16,584,0,12,9,38,22,17
101102060535,9600,111823,2003,1,2,1,1,1,39.9599055901458,116.387925539309,48,445,24,592,90,355,25,474,96,203,17,369,0,12,8,36,24,18
101102060640,5690,73174,1982,1,2,1,1,1,39.9545978798467,116.465659653835,35,361,16,518,85,600,20,591,100,47,43,226,0,14,9,33,23,18
101102060690,5150,58338,2007,0,2,1,1,1,39.8728018493261,116.256365425744,29,435,3,347,20,401,5,435,56,360,12,431,28.08791667,12,8,35,26,16
101102060741,6000,73055,2001,0,2,2,1,1,40.0203355642147,116.370054657578,20,619,6,851,58,644,16,714,67,432,18,599,0,17,12,30,24,16
101102060805,11860,109907,2007,1,2,2,1,2,39.9028389129518,116.457712738446,28,388,4,718,73,412,20,538,100,178,41,458,41.90356481,12,8,37,21,19
101102060857,6500,42393,2008,1,3,2,1,2,40.0708323732692,116.431332649687,43,427,9,875,78,372,23,466,100,269,26,561,0,11,7,33,28,18
101102060958,6100,66777,2008,1,2,2,1,2,40.0687226153023,116.383980018018,18,570,3,573,24,452,8,448,69,399,22,494,0,11,4,37,25,22
101102061036,2400,41437,2006,1,3,0,0,2,40.2053133492709,116.240456100095,50,186,0,1000,39,590,10,522,58,208,38,414,0,0,0,0,0,0
101102061176,8800,94330,2011,0,1,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102061354,10500,68655,2003,0,3,2,1,2,40.0627695909999,116.323114004985,30,480,3,802,42,469,7,624,59,398,17,698,0,11,8,35,27,16
101102061439,3900,38857,1996,0,2,1,1,1,40.2245546259492,116.250393514968,50,267,21,595,100,252,35,504,100,94,55,424,0,0,0,0,0,0
101102061441,3240,30937,2000,1,2,1,1,2,39.7563887368046,116.154376359974,50,269,2,258,23,409,7,353,68,235,20,510,0,12,8,36,27,15
101102061669,5250,57122,2014,1,2,1,1,1,40.0850522810884,116.367629923498,51,305,2,513,74,568,33,531,100,252,32,607,0,10,7,29,25,27
101102061729,2200,27852,2012,0,3,0,0,1,39.7539443812263,116.337956506604,52,385,9,603,93,404,35,649,82,145,27,463,0,10,8,33,22,25
101102061786,3400,40005,1996,0,3,1,1,1,39.7579265933466,116.334024022421,51,327,2,701,95,419,15,563,85,318,32,439,0,12,10,35,25,16
101102061809,3950,28755,2000,1,3,1,1,2,40.2035956631777,116.242779841279,50,329,0,1000,43,557,4,441,46,173,23,556,0,0,0,0,0,0
101102061976,13600,65354,1999,0,4,2,1,3,40.0908506107998,116.305546161228,20,664,1,341,59,821,9,632,73,401,14,704,0,12,10,31,30,15
101102062201,5380,54515,2001,1,2,1,1,1,39.9237822030549,116.5223374378,50,285,16,634,79,441,24,698,100,124,53,262,0,11,10,37,19,21
101102062272,6200,97103,1990,0,2,1,1,1,39.9203034978224,116.428640063362,48,492,43,339,100,460,75,435,100,141,45,466,36.4575,11,7,38,21,20
101102062313,8400,135049,1980,0,2,1,1,1,39.970230478077,116.380100486159,45,441,16,601,100,382,22,523,100,291,29,496,0,14,7,32,26,18
